state,district,url,status,youtube_ids,pdf_urls,google_urls
Uttar Pradesh,Saharanpur,https://saharanpur.nic.in,BASE,,,https://proudlymadeinindia.com/saharanpur-wood-craft/|https://www.researchgate.net/profile/Pradeep-Mishra-14/publication/349400136_In-Depth_Quantitative_Analysis_of_Saharanpur_Wood_Handicraft_Industry_on_the_Specific_Issues_of_Availability_and_Supply_of_Raw_Material/links/6032686a92851c4ed58a3f85/In-Depth-Quantitative-Analysis-of-Saharanpur-Wood-Handicraft-Industry-on-the-Specific-Issues-of-Availability-and-Supply-of-Raw-Material.pdf?origin=publication_detail|https://issuu.com/vaibhavbansal8/docs/vaibhav_bansal_d52968d20fd006/14|https://www.scribd.com/document/652394074/105-AnalysisofSaharanpurWoodHandicraftIndustry|https://www.sdiarticle4.com/prh/doc/Revised-ms_CJAST_64526_v1.pdf
Uttar Pradesh,Sambhal,https://sambhal.nic.in,BASE,,,https://www.ibef.org/exports/handicrafts-industry-india|https://timesofindia.indiatimes.com/city/bareilly/sambhals-seengh-ka-kaam-a-globally-popular-craft-made-using-animals-horns/articleshow/107807402.cms|https://msmestory.com/business-stories/sambhal-horn-bone-craft-industry|https://yourstory.com/2026/02/sambhal-horn-bone-handicrafts-moon-light-exports-odop|https://www.hornimpex.com/preserving-india-s-cultural-heritage-the
Uttar Pradesh,Sant Kabir Nagar,,FAILED,,,https://mysants.sants.co.za/|https://30stades.com/farming/engineer-couple-builds-rs-15-crore-business-exotic-mushrooms-grow-wild-gucchi-indoors-uttarakhand-9016049|https://www.gartexindia.com/industry_news/badminton-apparel-market-to-expand-at-11-cagr-cross-30bn-by-2031-report/|https://www.hubspot.com/state-of-marketing|https://www.hindustantimes.com/education/board-exams/up-board-12th-intermediate-result
Uttar Pradesh,Shahjahanpur,https://shahjahanpur.nic.in,BASE,,,https://yourstory.com/2026/03/shahjahanpur-zari-zardozi-occasionwear-craft-odop|https://www.outlookindia.com/culture-society/zari-zarozi-the-shimmer-that-is-fading-away-into-darkness-weekender_story-288206|https://timesofindia.indiatimes.com/city/lucknow/survey-to-identify-problems-of-zari-zardozi-artisans/articleshow/48827077.cms|https://granthaalayahpublication.org/Arts-Journal/ShodhKosh/article/view/5496|https://oaklores.com/2024/09/06/zari-zardozi-the-golden-thread-of-delhis-heritage/
Uttar Pradesh,Shamli,https://shamli.nic.in,BASE,,,https://www.tradeindia.com/manufacturers/trailer-axle.html|https://www.upscale-media.ai/|https://www.hubspot.com/state-of-marketing|https://www.goodreturns.in/market-mood-index.html
Uttar Pradesh,Shravasti,https://shravasti.nic.in,BASE,,,https://www.ibef.org/exports/handicrafts-industry-india|https://www.researchgate.net/publication/386135161_Handicraft_Sector_of_India_Overview_of_Production_and_Export_Potentiality|https://odopup.in/en/article/shravasti|https://www.kenresearch.com/industry-reports/india-handicrafts-market|https://www.cybex.in/blogs/handicrafts-and-handloom-export-data-2025-preserving-tradition-expanding-trade
Uttar Pradesh,Siddharthnagar,https://siddharthnagar.nic.in/one-district-one-product/,MATCH,,,https://aspirational.vikaspedia.in/viewcontent/aspirational-districts/uttar-pradesh/siddharthnagar/best-practices/kala-namak-rice?lgn=en|https://www.frontiersin.org/journals/sustainable-food-systems/articles/10.3389/fsufs.2025.1647732/full|https://siddharthnagar.nic.in/kala-namak/|https://msmestory.com/business-stories/siddharthnagar-kala-namak-rice-tradition-market-success|https://timesofindia.indiatimes.com/city/varanasi/buddha-rice-added-in-odop-scheme-of-siddharthnagar/articleshow/88764686.cms
Uttar Pradesh,Sitapur,https://sitapur.nic.in,BASE,,,https://www.ibef.org/exports/handloom-industry-india|https://www.indexbox.io/store/india-carpets-and-other-textile-floor-coverings-market-analysis-forecast-size-trends-and-insights/|https://www.6wresearch.com/industry-report/india-carpet-market-outlook|https://www.linkedin.com/pulse/india-carpets-rugs-market-trends-share-size-top-brands-tarang-chauhan-eypkc|https://www.mordorintelligence.com/industry-reports/india-carpets-and-rugs-market
Uttar Pradesh,Sonbhadra,https://sonbhadra.nic.in,BASE,,,https://yourstory.com/2026/03/sonbhadra-carpets-village-looms-seasonal-weaving-odop|https://sonbhadra.nic.in/|https://www.egecarpets.com/en-gb/products/all-products|https://www.upscale-media.ai/|https://30stades.com/farming/engineer-couple-builds-rs-15-crore-business-exotic-mushrooms-grow-wild-gucchi-indoors-uttarakhand-9016049
Uttar Pradesh,Sultanpur,https://sultanpur.nic.in/one-district-one-product/,MATCH,,,https://www.hindustantimes.com/cities/others/prayagrajs-moonj-products-to-receive-coveted-gi-tag-boosting-exports-and-empowering-women-artisans-in-the-district-101694016611449.html|https://gaatha.com/moonj-grass/|https://www.pinterest.com/pankaj5177/moonj-products/|https://www.ethicaonline.com/product-category/moonj-grass-products/|https://craftsofharyana.org/blogs/news/moonj-grass-crafts-of-haryana-weaving-heritage-into-everyday-life
Uttar Pradesh,Unnao,https://unnao.nic.in,BASE,,,https://yourstory.com/2026/03/unnao-zari-zardozi-cluster-odop-process-market-india|https://timesofindia.indiatimes.com/city/bareilly/bareillys-zari-art-on-verge-of-extinction-as-annual-turnover-falls-from-rs-100-crore-to-rs-10-crore-in-a-decade/articleshow/99158923.cms|https://artsandculture.google.com/story/fgWBrx-kemIoKw|https://www.thenationalnews.com/lifestyle/food/zari-zardozi-abu-dhabi-1.549133|https://etthnovistta.com/product/butterfly-embroidery-wall-hanging-zari-zardozi-art/
Uttar Pradesh,Varanasi,https://varanasi.up.gov.in/one-district-one-product/,MATCH,"1yS0lf_Y_Bg,43s0vpGviec,dGE9BrHXpy0,KS-LBX4Zjno,D468834GhIA",,https://www.business-standard.com/topic/khadi|https://www.imarcgroup.com/indian-textiles-apparel-market?|https://www.fortuneindia.com/macro/the-80000-sari-industry-is-building-brands-will-it-succeed/111997|https://apparelresources.com/business-news/retail/saree-market-touch-rs-61700-crore-fy-25/|https://grokipedia.com/page/Varanasi
Uttarakhand,Almora,https://almora.nic.in,BASE,,,https://grokipedia.com/page/Bal_mithai|https://almoramithai.com/|https://travelindevbhoomi.in/2025/09/30/balmithai-and-the-sweet-legacy-of-almora/|https://middayonline.com/how-did-bal-mithai-made-in-almora-village-of-uttarakhand-become-world-famous/
Uttarakhand,Bageshwar,https://bageshwar.nic.in,BASE,,,https://www.linkedin.com/pulse/europe-less-than-3-beryllium-based-copper-alloy-scnwe|https://www.cmegroup.com/markets/metals/base/copper.html|https://www.britannica.com/science/copper|https://game-meta.com/soulmask-falcon-airship-production-base-layout-guide-2026-meta/
Uttarakhand,Chamoli,https://chamoli.nic.in,BASE,,,https://game-meta.com/soulmask-falcon-airship-production-base-layout-guide-2026-meta/|https://www.slideshare.net/slideshow/10-steps-to-productmarket-fit/8599055|https://www.verifiedmarketresearch.com/product/pet-calming-essential-oils-market/|https://www.reforge.com/guides/measure-and-improve-product-market-fit
Uttarakhand,Champawat,https://champawat.nic.in/one-district-one-product/,MATCH,,,https://apeda.gov.in/sites/default/files/2025-08/MIC_July_Monthly_dashboard_Honey_260825.pdf|https://www.researchgate.net/profile/Prachi-Singh-66/publication/395047964_An_Agribusiness_Perspective_on_the_Honey_Market_in_India_Production_Practices_and_Market_Dynamics/links/6921750af4878b75fc787d79/An-Agribusiness-Perspective-on-the-Honey-Market-in-India-Production-Practices-and-Market-Dynamics.pdf|https://hexapoda.in/index.php/hexapoda/article/download/591/557|https://horticulture.bihar.gov.in/HORTMIS/BAIPP/Downloads/ModelDPR_HoneyProcessing.pdf|https://www.linkedin.com/pulse/indian-honey-market-trends-outlook-report-2024-2032-ravindra-singh-lsqwc/
Uttarakhand,Dehradun,https://dehradun.nic.in,BASE,,,https://www.sunrisebakers.in/about-us/|https://yourstory.com/smbstory/dehradun-sunrise-bakers-family-business-entrepreneurs|https://thebetterindia.com/462867/dehradun-bakery-elloras-rajpur-road-started-by-shri-krishan-lal-gulati-retails-plum-cakes-stick-jaws-pista-biscuits/|https://www.euttaranchal.com/tourism/bakeries-in-dehradun.php
Uttarakhand,Haridwar,https://haridwar.nic.in/one-district-one-product/,MATCH,,,https://www.bbc.com/travel/article/20210330-jaggery-south-asias-sweet-sentimental-cure-all|https://www.napanta.com/market-price/maharashtra/pune/pune|https://www.upscale-media.ai/|https://30stades.com/farming/engineer-couple-builds-rs-15-crore-business-exotic-mushrooms-grow-wild-gucchi-indoors-uttarakhand-9016049|https://jmsr-online.com/article/the-psychology-of-color-in-marketing-how-visual-elements-affect-consumer-perception-142/
Uttarakhand,Nainital,https://nainital.nic.in,BASE,,,https://www.hindustantimes.com/india-news/uttarakhand-girl-revives-traditional-himalayan-artform-aipan-creates-jobs/story-BmM335o4y6gQHApImHCTwI.html|https://www.memeraki.com/products/goddess-lakshmi-footprint-aipan-chowki-in-aipan-by-ruchi-nainwal|https://www.upscale-media.ai/|https://aipankari.com/product/aipan-wall-hanging/|https://uttarakhandhaat.com/product/aipan-art-wall-hanging/
Uttarakhand,Pauri Garhwal,,FAILED,,,https://newcropsorganics.ces.ncsu.edu/herb/fresh-herb-production-and-marketing/|https://www.nccih.nih.gov/health/ashwagandha|https://heygenai.app/
Uttarakhand,Pithoragarh,https://pithoragarh.nic.in,BASE,,,https://www.researchgate.net/publication/339165713_The_Story_of_Woollen_Cottage_Industry_in_Pithoragarh_Uttarakhand|https://www.texmin.gov.in/static/uploads/2025/06/51dd7794ad5a68c5c3a44440f116865a.pdf|https://iwto.org/resources/statistics/|https://dahd.gov.in/sites/default/files/2025-05/Annual-Report202425.pdf|https://cdnbbsr.s3waas.gov.in/s33cf2559725a9fdfa602ec8c887440f32/uploads/2025/06/202506262072106834.pdf
Uttarakhand,Rudraprayag,https://rudraprayag.nic.in,BASE,,,https://www.hubspot.com/state-of-marketing|https://polymarket.com/event/fed-decision-in-march-885|https://worldtradescanner.com/20230609_ODOP+Product+List.pdf|https://www.district.in/|https://perso.ai/
Uttarakhand,Tehri Garhwal,,FAILED,,,https://tehri.nic.in/|https://www.hindustantimes.com/india-news/maharaja-of-tehri-garhwal-selling-lutyens-delhi-bungalow-for-rs-1-000-crore-report-101770819309048.html|https://www.sci-hub.ru/10.1177/0731684415611974|https://gmvnonline.com/images/images/images/Yatra-01.png|https://www.bhaskar.com/local/uttarakhand/tehri-garhwal-tehri/news/tehri-ring-road-survey-objections-dm-orders-revisit-137728436.html
Uttarakhand,Udham Singh Nagar,,FAILED,,,https://rootsnblooms.in/blog/2025/05/30/moonj-grass-a-versatile-natural-resource-enriching-indian-crafts-and-industries/|https://gaatha.com/moonj-grass/|https://www.ethicaonline.com/product-category/moonj-grass-products/|https://www.pinterest.com/rahulkumaraadri/moonj-grass-products/
Uttarakhand,Uttarkashi,https://uttarkashi.nic.in,BASE,,,https://apeda.gov.in/sites/default/files/2025-12/MIC_Monthly_dashboard_Rice_15122025.pdf|https://apps.fas.usda.gov/newgainapi/api/Report/DownloadReportByFileName?fileName=Grain+and+Feed+Annual_New+Delhi_India_IN2024-0016.pdf|https://www.6wresearch.com/industry-report/india-red-rice-market|https://www.maximizemarketresearch.com/market-report/global-red-rice-market/106075/|https://www.niti.gov.in/sites/default/files/2024-02/Working+Group+Report+on+Demand+&+Supply+Final_V9.pdf
West Bengal,Alipurduar,https://alipurduar.gov.in,BASE,,,https://www.woodly.in/wooden-handicraft-in-alipurduar.html|https://andreotti-furniture.com/|https://dts.jiagle.com/furniturechina|https://www.wayfair.com/|https://www.rentomojo.com/blog/kirti-nagar-furniture-market/
West Bengal,Bankura,https://bankura.gov.in,BASE,,,https://bankuratourism.com/bankura-handicrafts-arts/|https://giheritage.com/product/bankura-panchmura-terracotta-craft-bptc_004|https://www.upscale-media.ai/|https://terracottaarmychina.com/
West Bengal,Birbhum,https://birbhum.nic.in,BASE,,,https://cultureandheritage.org/2025/01/santiniketan-leather-goods-of-west-bengal.html|https://giheritage.com/products/santiniketan-leather-goods-from-gi-heritage|https://www.santiniketan.com/bolpur-santiniketan/leather-bag-manufacturers-in-india-from-shantiniketan/
West Bengal,Cooch Behar,https://coochbehar.nic.in,BASE,,,https://asiainch.org/craft/sitalpati-weaving-of-assam/|https://indigenousproducts.in/handicrafts/sital-pati-products/|https://link.springer.com/chapter/10.1007/978-3-031-40128-2_10
West Bengal,Dakshin Dinajpur,,FAILED,,,https://www.pinterest.com/pin/modern-style-wooden-decorative-masks-wall-hangings-home-decor--422281207535185/|https://www.linkedin.com/pulse/according-global-mask-production-line-market-trends-applications-wjile|https://www.schoolfurnitureindia.in/dakshin-dinajpur/preschool-furniture.htm|https://www.macrotrends.net/2526/sp-500-historical-annual-returns|https://www.trisnafilms.com/dakshin-dinajpur-fixer-balurghat-line-producer-west-bengal-filmmaker-india.html
West Bengal,Darjeeling,https://darjeeling.wb.gov.in/one-district-one-product/,MATCH,,,https://www.emergenresearch.com/industry-report/darjeeling-tea-market|https://pmarketresearch.com/hc/darjeeling-tea-market/|https://www.verifiedmarketreports.com/product/darjeeling-tea-market/|https://www.qyresearch.com/reports/2292819/darjeeling-tea|https://www.globalinforesearch.com/reports/2500008/darjeeling-tea
West Bengal,Hooghly,https://hooghly.wb.gov.in/one-district-one-product/,MATCH,,,https://blog.vaarnali.com/dhaniakhali-cotton-saree/|https://www.exportersindia.com/dhaniakhali-saree-museum/|https://www.tradeindia.com/products/handloom-boutique-saree-1740413.html
West Bengal,Howrah,https://howrah.gov.in,BASE,,,https://www.indianretailer.com/article/retail-business/retail-trends/indias-jewelry-market-poised-explosive-growth-projected-reach|https://jewellerygemaseanbkk.com/|https://uk.pinterest.com/mahashim/gemstones/|https://www.kisna.com/|https://www.bkkgems.com/
West Bengal,Jalpaiguri,https://jalpaiguri.gov.in,BASE,,,https://www.alliedmarketresearch.com/instant-tea-premix-consumption-market|https://www.zaubacorp.com/company/DARJEELING-JALPAIGURI-TEA-CO-LTD/U15491WB1919PLC003199|https://www.profsharemarketresearch.com/ready-to-drink-rtd-tea-and-coffee-market-report/|https://www.upscale-media.ai/|https://www.hubspot.com/state-of-marketing
West Bengal,Jhargram,https://jhargram.gov.in,BASE,,,https://indianjournalofmanagement.com/index.php/aijer/article/view/172842|https://www.slideshare.net/slideshow/sal-leafs-value-chain-in-inda/115959168|https://www.wbkvib.org.in/index.php/village-industries/sal-sabai-centre-of-excellence|https://lalbaugmarket.com/2025/10/10/how-tribal-women-in-mayurbhanj-built-a-rs-1-3-crore-eco-business-making-sal-leaf-plates/|http://www.banajata.org/pdf/case-studies/West+Bengal.pdf
West Bengal,Kalimpong,https://kalimpong.gov.in,BASE,,,https://www.upscale-media.ai/|https://www.myflowertree.com/flowers/kalimpong|https://www.hubspot.com/state-of-marketing|https://heygenai.app/
West Bengal,Kolkata,,FAILED,,,https://www.leelinebags.com/leather-goods-manufacturer-in-kolkata/|https://panoramicsourcing.com/leather-goods-manufacturer-in-kolkata/|https://www.linkedin.com/pulse/in-depth-analysis-australia-leather-goods-market-8vx2f|http://tannexinternational.com/products_wallet_premium.html|https://www.upscale-media.ai/
West Bengal,Malda,https://malda.gov.in,BASE,,,https://www.worldatlas.com/articles/world-leaders-in-silk-production.html|https://www.pna.gov.ph/articles/1094289|https://ladyww.net/how-to-import-custom-produced-silk-and-pure-silk-products-from-china/
West Bengal,Murshidabad,https://murshidabad.wb.gov.in/one-district-one-product/,MATCH,,,https://www.aevum.in/blogs/news/murshidabad-silk-sarees-the-perfect-blend-of-tradition-and-trend|https://www.skillinabox.in/post/reviving-murshidabad-silk-weaving-the-resilience-of-bengal-s-woven-moonlight|https://dailybuyys.com/collections/murshidabad-silk-sarees|https://www.accio.com/plp/murshidabad-silk-saree-wholesalers-in-murshidabad
West Bengal,Nadia,https://nadia.nic.in,BASE,,,https://www.financialexpress.com/life/lifestyle-nita-ambanis-rs-5-lakh-jamdani-saree-turns-heads-at-time100-was-conceived-at-santiniketan-woven-for-2-years-4216981/|https://www.elebele.com/shop/boishakh/muslin-silk-jamdani-tangail-saree-hrb-181/?_route_=shop/silk/muslin-silk-jamdani-tangail-saree-hrb-181/|https://thefinancialexpress.com.bd/lifestyle/culture/silk-blended-jamdani-sarees-the-luxurious-fusion-transforming-bengals-textile-tradition|https://www.bhaskarenglish.in/business/news/jamdani-saree-industry-west-bengal-cm-mamata-banerjee-nita-ambani-saree-137776636.html|https://www.indiatoday.in/lifestyle/fashion/story/jamdani-for-bengal-election-2026-kangana-ranauts-quiet-strategic-style-move-2899778-2026-04-22
West Bengal,North 24 Parganas,https://north24parganas.gov.in,BASE,,,https://www.schoolfurnitureindia.in/north-24-parganas/stainless-steel-school-bench.htm|https://mapcarta.com/North_24_Parganas|https://www.daiwalance.com.vn/blog/steel-market-trend-northern-europe-hrc-jumps-quietly-amid-market-slumber|https://www.ciff-gz.com/en/|https://promet-safe.com/
West Bengal,Paschim Bardhaman,https://paschimbardhaman.gov.in,BASE,,,https://www.linkedin.com/pulse/italy-magnesium-zirconium-refractory-brick-market-size-wsp9f|https://kilnrefractory.com/refractory-materials-under-various-classification-methods/|https://www.global-refractory.com/why-do-refractory-bricks-vary-in-their-refractoriness/|https://northpennnow.com/news/2026/apr/22/can-you-recommend-leading-china-refractory-manufacturers-specializing-in-refractory-bricks-and-refractory-castable-products/|https://xintairefractory.com/how-to-choose-refractory-materials-for-blast-furnaces/
